+0.257					
-0.007					
+0.017					
+0.116					
-0.015					
-0.116					
+0.028					
-0.026					
+0.116					
-0.029					
-0.019					
+0.055					
-0.016					
-0.032					
-0.042					
-0.013					
+0.005					
+0.099					
-0.028					
-0.035					
+0.080					
-0.029					
-0.033					
+0.000					
-0.022					
-0.018					
+0.028					
-0.016					
-0.020					
+0.226					
-0.056					
-0.057					
-0.154					
+0.022					
+0.020					
+0.024					

+0.045					
-0.014					
-0.024					
+0.002					
-0.038					
-0.002					
+0.055					
-0.010					
-0.016					
+0.088					
-0.034					
-0.028					
-0.071					
+0.003					
-0.006					
+0.071					
-0.022					
-0.019					
+0.175					
-0.035					
-0.045					
-0.158					
+0.027					
+0.020					
+0.028					
