	
	
+0.051	
-0.223	
-0.220	
+0.031	
+0.079	
+0.133	
	
	
+0.051	
-0.223	
-0.220	
+0.031	
+0.079	
+0.133	
	
 	
+0.037	
+0.038	
+0.038	
+0.114	
-0.007	
-0.007	
-0.011	
-0.010	
-0.010	
+0.040	
-0.021	
-0.021	
+0.078	
-0.030	
-0.030	
+0.047	
-0.026	
-0.026	
+0.059	
-0.031	
-0.031	
+0.052	
-0.029	
-0.029	
+0.057	
-0.027	
-0.027	
+0.089	
-0.035	
-0.035	
-0.001	
-0.020	
-0.020	
+0.040	
-0.023	
-0.023	
+0.244	
-0.066	
-0.066	
-0.158	
+0.019	
+0.019	
+0.019	
	
	
+0.219	
-0.034	
-0.034	
+0.082	
-0.014	
-0.014	
+0.000	
-0.017	
-0.017	
+0.089	
-0.032	
-0.032	
+0.049	
-0.025	
-0.025	
+0.045	
-0.026	
-0.026	
+0.083	
-0.036	
-0.036	
+0.054	
-0.031	
-0.031	
+0.051	
-0.028	
-0.028	
+0.125	
-0.044	
-0.044	
-0.024	
-0.014	
-0.014	
+0.039	
-0.020	
-0.020	
+0.249	
-0.065	
-0.065	
-0.161	
+0.020	
+0.020	
+0.020	
      	
	
-0.014	
-0.241	
+0.076	
+0.076	
-0.230	
-0.025	
-0.108	
-0.108	
+0.257	
+0.257	
