+0.014		
+0.086		
+0.086		
-0.392		
+0.006		
+0.086		
+0.086		
+0.01		
+0.086		
+0.086		
-0.393		
+0.009		
+0.086		
+0.086		
+0.002		
+0.086		
+0.086		
-0.393		
+0.008		
+0.085		
+0.085		
+0.001		
+0.085		
+0.085		
-0.394		
+0.008		
+0.085		
+0.085		
+0.085		
